model,subject_id,all_instance_tp_et,all_instance_fp_et,all_instance_fn_et,all_instance_f1_et,large_instance_tp_et,large_instance_fp_et,large_instance_fn_et,large_instance_f1_et,lesionwise_dsc_mean_et,lesionwise_dsc_std_et,lesionwise_hd95_mean_et,lesionwise_hd95_std_et,lesionwise_nsd_mean_et,lesionwise_nsd_std_et,small_instance_tp_et,small_instance_fn_et,small_instance_fp_et,small_instance_f1_et,all_instance_tp_rc,all_instance_fp_rc,all_instance_fn_rc,all_instance_f1_rc,large_instance_tp_rc,large_instance_fp_rc,large_instance_fn_rc,large_instance_f1_rc,lesionwise_dsc_mean_rc,lesionwise_dsc_std_rc,lesionwise_hd95_mean_rc,lesionwise_hd95_std_rc,lesionwise_nsd_mean_rc,lesionwise_nsd_std_rc,small_instance_tp_rc,small_instance_fn_rc,small_instance_fp_rc,small_instance_f1_rc,all_instance_tp_tc,all_instance_fp_tc,all_instance_fn_tc,all_instance_f1_tc,large_instance_tp_tc,large_instance_fp_tc,large_instance_fn_tc,large_instance_f1_tc,lesionwise_dsc_mean_tc,lesionwise_dsc_std_tc,lesionwise_hd95_mean_tc,lesionwise_hd95_std_tc,lesionwise_nsd_mean_tc,lesionwise_nsd_std_tc,small_instance_tp_tc,small_instance_fn_tc,small_instance_fp_tc,small_instance_f1_tc,all_instance_tp_wt,all_instance_fp_wt,all_instance_fn_wt,all_instance_f1_wt,large_instance_tp_wt,large_instance_fp_wt,large_instance_fn_wt,large_instance_f1_wt,lesionwise_dsc_mean_wt,lesionwise_dsc_std_wt,lesionwise_hd95_mean_wt,lesionwise_hd95_std_wt,lesionwise_nsd_mean_wt,lesionwise_nsd_std_wt,small_instance_tp_wt,small_instance_fn_wt,small_instance_fp_wt,small_instance_f1_wt
realonly,BraTS-MET-01105-001.nii.gz,1,4,1,0.2857142857142857,1,4,0,0.3333333333333333,0.11014263074484945,0.2202852614896989,299.12879703077675,147.7424059384465,0.12958591485304996,0.25917182970609987,0,1,4,0,1,0,0,1,1,0,0,1,0.6132334873924998,0,4.25107354519207,0,0.3511216382126653,0,,,,,1,4,1,0.2857142857142857,1,4,0,0.3333333333333333,0.11014263074484945,0.2202852614896989,299.12879703077675,147.7424059384465,0.12958591485304996,0.25917182970609987,0,1,4,0,1,5,2,0.2222222222222222,0,5,2,0,0.019591519591519592,0.047989226284962924,321.4309158397214,126.31794269532475,0.06837797490849748,0.1674911481706501,0,1,5,0
realonly,BraTS-MET-01105-002.nii.gz,2,1,2,0.5714285714285714,1,1,0,0.6666666666666666,0.27034120734908135,0.27034120734908135,188.20061251679053,184.79938748320947,0.3346817878771043,0.3346817878771043,1,2,1,0.4,1,0,0,1,1,0,0,1,0.521309569934134,0,4.480507879803981,0,0.34580504055003297,0,,,,,2,1,2,0.5714285714285714,1,1,0,0.6666666666666666,0.27034120734908135,0.27034120734908135,188.20061251679053,184.79938748320947,0.3346817878771043,0.3346817878771043,1,2,1,0.4,2,1,0,0.8,1,1,1,0.5,0.13197379137791307,0.09877911638597937,129.90052507785128,171.92027854815208,0.29584526623386975,0.2149964553115946,,,,
realonly,BraTS-MET-01109-001.nii.gz,3,0,2,0.75,3,0,0,1,0.8928446340951562,0.026102004686610766,0.6686338998124964,0.23848434819069825,0.9582218917304614,0.02517463801530632,0,2,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,2,0.75,3,0,0,1,0.8934762130425247,0.025210550215284497,0.6765028323958245,0.2496126993714404,0.9572199154185634,0.026526203548738487,0,2,0,0,3,0,2,0.75,3,0,0,1,0.8220820475512802,0.052017103204834284,0.872677996249965,0.2678926057107204,0.8823817585701046,0.09068037070053837,0,2,0,0
realonly,BraTS-MET-01109-002.nii.gz,1,0,3,0.4,0,0,0,0,,,,,,,1,3,0,0.4,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,3,0.4,0,0,0,0,,,,,,,1,3,0,0.4,1,0,3,0.4,0,0,0,0,,,,,,,1,3,0,0.4
realonly,BraTS-MET-01109-003.nii.gz,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0
realonly,BraTS-MET-01117-001.nii.gz,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4040920716112532,0.4040920716112532,186.7441499978304,186.2558500021696,0.4769116536062927,0.4769116536062927,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.433377308707124,0.433377308707124,186.8452802381851,186.1547197618149,0.47064839343316933,0.47064839343316933,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4320322310590205,0.4320322310590205,187.4300110085193,185.5699889914807,0.3632288206924792,0.3632288206924792,,,,
realonly,BraTS-MET-01117-002.nii.gz,0,0,2,0,0,0,0,0,,,,,,,0,2,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,,0,1,1,0,0,1,1,0,0,0,373,0,0,0,,,,
realonly,BraTS-MET-01117-003.nii.gz,0,1,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,
realonly,BraTS-MET-01119-000.nii.gz,7,1,1,0.875,7,1,0,0.9333333333333333,0.7857024715633696,0.29868434627672247,47.107215118007744,123.1759224097391,0.8137508892728856,0.3085027260354077,0,1,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,7,1,1,0.875,7,1,0,0.9333333333333333,0.7942560569868172,0.30265255612913516,47.29386305438906,123.1065578190292,0.8118460947497181,0.3080795716650428,0,1,1,0,7,0,1,0.9333333333333333,7,0,0,1,0.9175775872324073,0.04632971490166861,0.5255514960044262,0.06748548269233938,0.9286361943835042,0.021278055287293842,0,1,0,0
realonly,BraTS-MET-01119-001.nii.gz,9,2,1,0.8571428571428571,8,2,0,0.8888888888888888,0.7050337066302704,0.35688584776876037,75.08392651742683,148.9581178873635,0.7428999072363973,0.37575296825733695,1,1,2,0.4,0,1,0,0,0,1,0,0,,,,,,,,,,,9,0,1,0.9473684210526315,8,0,0,1,0.9206812561756863,0.062068677672045665,0.6538100688074152,0.2880848675212249,0.8998611337804047,0.1047475965649956,1,1,0,0.6666666666666666,9,0,1,0.9473684210526315,8,0,0,1,0.9212173845469679,0.049916276052736845,0.671464351872686,0.1900713567237398,0.8796750361248202,0.07954877017765909,1,1,0,0.6666666666666666
realonly,BraTS-MET-01119-003.nii.gz,13,1,0,0.9629629629629629,11,1,0,0.9565217391304348,0.7890741504893004,0.27652676285086103,31.797195731035117,102.87777683224282,0.8145771407810843,0.296729780828574,2,0,1,0.8,0,1,0,0,0,1,0,0,,,,,,,,,,,13,1,0,0.9629629629629629,11,1,0,0.9565217391304348,0.81895594562295,0.2857117339483785,31.791895834872218,102.87932755890455,0.8186607552090722,0.2950314325263059,2,0,1,0.8,12,1,0,0.96,10,1,0,0.9523809523809523,0.8054074720700466,0.29327187689766937,34.54562489372926,107.02965937630708,0.788241355308277,0.29164950519780536,2,0,1,0.8
realonly,BraTS-MET-01134-000.nii.gz,1,0,0,1,1,0,0,1,0.9057591623036649,0,1.0155999660491943,0,0.9921259842519685,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.9057591623036649,0,1.0155999660491943,0,0.9921259842519685,0,,,,,1,0,0,1,1,0,0,1,0.8897435897435897,0,1.0155999660491943,0,0.9532452673184939,0,,,,
realonly,BraTS-MET-01134-003.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
realonly,BraTS-MET-01149-000.nii.gz,1,0,0,1,1,0,0,1,0.8447983041973669,0,14.159802258506296,0,0.6710983727441723,0,,,,,0,2,0,0,0,2,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8657556415722127,0,14.739402972983676,0,0.6552820172528202,0,,,,,1,0,0,1,1,0,0,1,0.9817260863195945,0,1.5,0,0.9104362583308225,0,,,,
realonly,BraTS-MET-01149-001.nii.gz,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.2272293297689517,0.2272293297689517,189.8354160160316,183.1645839839684,0.30354468151213954,0.30354468151213954,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.20629015894487657,0.20629015894487657,189.8166247903554,183.1833752096446,0.28196111833699744,0.28196111833699744,,,,,1,0,0,1,1,0,0,1,0.6886655011655012,0,5.612486080160912,0,0.3999381102828479,0,,,,
realonly,BraTS-MET-01172-001.nii.gz,5,4,5,0.5263157894736842,5,4,1,0.6666666666666666,0.30385767489215765,0.3601778526698637,187.62462805682748,185.3773751648636,0.4343837842808094,0.43984997083937527,0,4,4,0,1,0,0,1,1,0,0,1,0.8482638097409011,0,2.23606797749979,0,0.7658068127280795,0,,,,,5,4,5,0.5263157894736842,5,4,1,0.6666666666666666,0.30399636355549686,0.3623754842929939,187.62462805682748,185.3773751648636,0.430978317588582,0.4368149629109449,0,4,4,0,2,3,4,0.36363636363636365,2,3,1,0.5,0.3161114927298936,0.44717296453093386,249.06903559372884,175.2648914502745,0.32055613561459834,0.4538244286804574,0,3,3,0
realonly,BraTS-MET-01172-002.nii.gz,2,2,0,0.6666666666666666,1,2,0,0.5,0.10077519379844961,0.14251764582054444,250.65821426140892,173.0174126364588,0.22380952380952382,0.31651446395969274,1,0,2,0.5,2,1,0,0.8,2,1,0,0.8,0.42443166678778194,0.3002382669764194,126.78629964784689,174.1002610229894,0.42096351878191857,0.3043196785949145,,,,,2,2,0,0.6666666666666666,1,2,0,0.5,0.10077519379844961,0.14251764582054444,250.65821426140892,173.0174126364588,0.22380952380952382,0.31651446395969274,1,0,2,0.5,4,3,3,0.5714285714285714,3,3,3,0.5,0.10564804908517955,0.14968918246021826,251.13617853814912,172.347959767031,0.20029946530492226,0.2921591445582178,1,0,3,0.4
realonly,BraTS-MET-01172-004.nii.gz,2,0,2,0.6666666666666666,2,0,0,1,0.7579908675799086,0.091324200913242,2.328325433745116,1.3283254337451158,0.9420731707317074,0.05792682926829268,0,2,0,0,1,0,1,0.6666666666666666,1,0,1,0.6666666666666666,0.32148626817447495,0.32148626817447495,188.62132034355963,184.37867965644037,0.3290543805878089,0.3290543805878089,,,,,2,0,2,0.6666666666666666,2,0,0,1,0.7579908675799086,0.091324200913242,2.328325433745116,1.3283254337451158,0.9420731707317074,0.05792682926829268,0,2,0,0,3,3,3,0.5,3,3,1,0.6,0.25209922971200954,0.3319144494137215,215.6336467349018,181.74101807050215,0.3477204329137141,0.41843544613570716,0,2,3,0
realonly,BraTS-MET-01180-000.nii.gz,1,6,0,0.25,1,6,0,0.25,0.09614416591160778,0.23550414822892735,319.96172154393844,129.91671905300086,0.1274358923897428,0.31215291127109585,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,1,6,0,0.25,1,6,0,0.25,0.0627598900224954,0.15372970686830278,320.16603966573837,129.41624390938722,0.10998957335764406,0.26941833175264707,,,,,1,0,0,1,1,0,0,1,0.7222658088812176,0,2,0,0.9123447781773246,0,,,,
realonly,BraTS-MET-01180-003.nii.gz,2,0,0,1,2,0,0,1,0.8526329191963867,0.021464088027555506,1,0,0.9935085095590421,0.0064914904409578145,,,,,0,2,0,0,0,2,0,0,,,,,,,,,,,2,0,0,1,2,0,0,1,0.8426872193227334,0.01151838815390216,1,0,0.9776659786721706,0.022334021327829356,,,,,2,0,0,1,2,0,0,1,0.8648045165693967,0.02269925341150203,1.2071067811865475,0.20710678118654757,0.9723960567710568,0.027603943228943217,,,,
realonly,BraTS-MET-01181-001.nii.gz,5,3,1,0.7142857142857143,4,3,0,0.7272727272727273,0.4114432229559314,0.38439530201231603,161.43024691975998,183.22965280668814,0.4656343488774371,0.41329730991870156,0,2,3,0,1,4,0,0.3333333333333333,1,4,0,0.3333333333333333,0.14587778855480116,0.2917555771096023,299.1472639694912,147.70547206101767,0.06299335349960777,0.12598670699921552,,,,,5,1,0,0.9090909090909091,4,1,0,0.8888888888888888,0.6778178583348139,0.3538410333942746,76.33115468126492,148.33686724417873,0.6057177980550229,0.3222053698238919,0,1,1,0,4,1,0,0.8888888888888888,4,1,0,0.8888888888888888,0.6798786926577736,0.35430357382265704,76.23459855095493,148.3868390552126,0.6240895266106303,0.33449833471132545,,,,
realonly,BraTS-MET-01181-002.nii.gz,4,1,10,0.42105263157894735,3,1,1,0.75,0.4496438034201474,0.361674807840175,78.37131150054239,147.4200852483831,0.6205863243973602,0.3407253177901747,0,10,1,0,1,0,0,1,1,0,0,1,0.8781424964321001,0,2.23606797749979,0,0.663855790398531,0,,,,,4,1,0,0.8888888888888888,3,1,1,0.75,0.5308306540840422,0.433257167185086,78.29149728331863,147.45737755111162,0.5284339423666637,0.4334634138952069,,,,,5,1,2,0.7692307692307693,4,1,3,0.6666666666666666,0.4023272229897543,0.43132128063022535,143.52187183277036,177.82077297806129,0.40509680441293366,0.43009486143661424,,,,
realonly,BraTS-MET-01187-000.nii.gz,5,0,4,0.7142857142857143,2,0,1,0.8,0.6303001564309424,0.3788897950647167,4.501503281135384,5.675526514878444,0.7163293724069065,0.3802705514736277,2,4,0,0.5,0,0,0,,0,0,0,0,,,,,,,,,,,5,0,4,0.7142857142857143,2,0,1,0.8,0.6303001564309424,0.3788897950647167,4.501503281135384,5.675526514878444,0.7163293724069065,0.3802705514736277,2,4,0,0.5,5,0,4,0.7142857142857143,2,0,1,0.8,0.632788393301081,0.39067483371239614,4.420017550813929,5.481492743804326,0.7006994007324655,0.3707071087780648,2,4,0,0.5
realonly,BraTS-MET-01187-001.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
realonly,BraTS-MET-01187-003.nii.gz,0,1,0,0,0,1,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,
realonly,BraTS-MET-01191-001.nii.gz,1,0,0,1,1,0,0,1,0.9252726106478512,0,0.5,0,0.9719562513927527,0,,,,,1,0,0,1,0,0,1,0,0.1455411484519714,0,17.567009008661863,0,0.4571297369399313,0,,,,,1,0,0,1,1,0,0,1,0.7127037960201038,0,1.5,0,0.8388148354888931,0,,,,,1,0,0,1,1,0,0,1,0.8433311551586438,0,3.1622776601683795,0,0.7135276192136968,0,,,,
realonly,BraTS-MET-01191-002.nii.gz,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.46913002806361087,0.46913002806361087,186.75,186.25,0.4870553480827628,0.4870553480827628,,,,,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4320952448848649,0.4320952448848649,187.36602540378445,185.63397459621555,0.43308916774048395,0.43308916774048395,,,,,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.4542265239336624,0.4542265239336624,187.6180339887499,185.3819660112501,0.3930506228060534,0.3930506228060534,,,,
realonly,BraTS-MET-01191-003.nii.gz,1,0,0,1,1,0,0,1,0.8922824077244402,0,1.4142135623730951,0,0.8961048240003407,0,,,,,1,1,2,0.4,0,1,1,0,0,0,373,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0.8666709094380449,0,2.23606797749979,0,0.8322467156973749,0,,,,,1,0,0,1,1,0,0,1,0.8830400345178291,0,4.242640687119285,0,0.7656241085532058,0,,,,
realonly,BraTS-MET-01191-004.nii.gz,1,0,0,1,1,0,0,1,0.947546117336204,0,1,0,0.9386858099923228,0,,,,,1,0,0,1,0,0,1,0,0.13807531380753138,0,6.317564968868336,0,0.570528967254408,0,,,,,1,0,0,1,1,0,0,1,0.9643662031721734,0,1,0,0.9314104944137637,0,,,,,1,0,0,1,1,0,0,1,0.9360806195726846,0,1.4142135623730951,0,0.792426473487824,0,,,,
realonly,BraTS-MET-01217-000.nii.gz,8,0,2,0.8888888888888888,2,0,0,1,0.8716476908358828,0.022939203751011827,0.5,0,1,0,6,2,0,0.8571428571428571,0,0,0,,0,0,0,0,,,,,,,,,,,8,0,2,0.8888888888888888,2,0,0,1,0.8716476908358828,0.022939203751011827,0.5,0,1,0,6,2,0,0.8571428571428571,8,0,2,0.8888888888888888,4,0,0,1,0.725495976528999,0.12624056947110945,1.4574223774489363,0.9018980062684973,0.8296381517039473,0.11880028576702654,4,2,0,0.8
realonly,BraTS-MET-01217-002.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
realonly,BraTS-MET-01217-003.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
realonly,BraTS-MET-01250-001.nii.gz,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0
realonly,BraTS-MET-01250-003.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
realonly,BraTS-MET-01268-002.nii.gz,1,0,0,1,1,0,0,1,0.8020817843866171,0,2,0,0.709390980987555,0,,,,,1,0,0,1,1,0,0,1,0.7995141372562251,0,2.0389936454286848,0,0.7094667474547217,0,,,,,1,0,0,1,1,0,0,1,0.8020817843866171,0,2,0,0.709390980987555,0,,,,,1,0,0,1,1,0,0,1,0.8293569703564131,0,3.626778761398284,0,0.6641951369507535,0,,,,
realonly,BraTS-MET-01270-001.nii.gz,7,0,7,0.6666666666666666,5,0,1,0.9090909090909091,0.7096578067551574,0.32095314780226036,62.804190128322745,138.7239778684955,0.7900122295996121,0.3538963875286614,2,6,0,0.4,0,5,0,0,0,5,0,0,,,,,,,,,,,7,0,3,0.8235294117647058,5,0,1,0.9090909090909091,0.752203392360268,0.33993786648104113,62.80473785412437,138.7238800750423,0.7232985131582824,0.35944510778921923,2,2,0,0.6666666666666666,7,0,3,0.8235294117647058,5,0,2,0.8333333333333334,0.6285999670397653,0.40195029046494096,107.4796269030085,167.93021875832434,0.6053475470524541,0.3964021942940057,2,1,0,0.8
realonly,BraTS-MET-01270-002.nii.gz,5,0,5,0.6666666666666666,4,0,1,0.8888888888888888,0.7065289576220891,0.280702487423148,1.8620769178106797,2.152363712795,0.8747129024600074,0.14550880548969952,0,5,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,5,0,3,0.7692307692307693,4,0,1,0.8888888888888888,0.7479259505810235,0.30182881654316696,1.903498274047989,2.1276029518442408,0.8553841943848042,0.147617308486946,0,3,0,0,5,0,4,0.7142857142857143,4,0,1,0.8888888888888888,0.7710763242790282,0.31365004820897097,1.7206555615733703,2.199851003687893,0.8974586885162914,0.14912761142352524,0,4,0,0
realonly,BraTS-MET-01270-003.nii.gz,2,1,12,0.23529411764705882,2,1,1,0.6666666666666666,0.3925681352286857,0.3950465662650993,186.90450849718746,186.09561978570258,0.46920861394545604,0.4704820334009103,0,11,1,0,0,2,0,0,0,2,0,0,,,,,,,,,,,2,1,9,0.2857142857142857,2,1,1,0.6666666666666666,0.342908642804421,0.37626070637829695,188.2221038426577,184.7896238639516,0.4184106035428641,0.43114380053219514,0,8,1,0,2,0,9,0.3076923076923077,2,0,1,0.8,0.47680099592897324,0.3712851362317033,126.53749291831929,174.29037175010433,0.5559581627671694,0.41177860460948273,0,8,0,0
realonly,BraTS-MET-01276-001.nii.gz,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,,0,0,1,0,0,0,1,0,0,0,373,0,0,0,,,,
realonly,BraTS-MET-01284-000.nii.gz,29,1,16,0.7733333333333333,28,1,9,0.8484848484848485,0.6791504422246923,0.4015306986035155,88.90545878154653,158.26607352538986,0.7351021977439712,0.41563463063826206,0,8,1,0,0,1,0,0,0,1,0,0,,,,,,,,,,,29,1,16,0.7733333333333333,28,1,9,0.8484848484848485,0.6943255148017091,0.4102587770257989,88.92793514105465,158.25377055699389,0.736028786454087,0.4165767186878809,0,8,1,0,19,1,16,0.6909090909090909,18,1,10,0.7659574468085106,0.5533324675807781,0.4317549970706868,129.6351245779156,176.56351648493856,0.5838249733967085,0.43507588042330236,0,7,1,0
realonly,BraTS-MET-01284-002.nii.gz,9,0,8,0.6923076923076923,7,0,3,0.8235294117647058,0.6553367098698516,0.39502952551281595,75.25789707677431,148.87221310056117,0.7499548884993026,0.3902018635080566,1,6,0,0.25,0,0,0,,0,0,0,0,,,,,,,,,,,9,0,7,0.72,7,0,4,0.7777777777777778,0.6079974003744212,0.43055503613587165,102.32536097888574,165.75463645365608,0.6822771165079046,0.43037818134720474,1,4,0,0.3333333333333333,9,0,7,0.72,7,0,4,0.7777777777777778,0.5355311972745614,0.43162689622959466,103.49323374570403,165.05427008844558,0.6115001040302107,0.41683353618738234,1,4,0,0.3333333333333333
realonly,BraTS-MET-01287-001.nii.gz,0,10,0,0,0,10,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8487977926685061,0,2.0591312490036016,0,0.6225217052345999,0,,,,,0,10,0,0,0,10,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8569337797469877,0,3.124105987851567,0,0.628658626136806,0,,,,
realonly,BraTS-MET-01287-002.nii.gz,0,1,1,0,0,1,1,0,0,0,373,0,0,0,,,,,1,0,1,0.6666666666666666,1,0,0,1,0.6679100383982447,0,2.8284271247461903,0,0.1564307971147723,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,373,0,0,0,,,,,1,0,1,0.6666666666666666,0,0,2,0,0.08780753024330569,0.08780753024330569,198.36286288451572,174.63713711548428,0.20646793103677114,0.20646793103677114,,,,
realonly,BraTS-MET-01301-000.nii.gz,3,0,1,0.8571428571428571,1,0,0,1,0.8740213523131672,0,1,0,0.9713024282560707,0,2,1,0,0.8,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,1,0.8571428571428571,1,0,0,1,0.8877146631439894,0,1,0,0.9658469945355191,0,2,1,0,0.8,3,0,1,0.8571428571428571,2,0,0,1,0.8235406780021706,0.16660637143282758,1.2071067811865475,0.20710678118654757,0.9554461237963894,0.04328396163422715,1,1,0,0.6666666666666666
realonly,BraTS-MET-01301-001.nii.gz,1,0,0,1,1,0,0,1,0.8363636363636363,0,1,0,0.9827586206896552,0,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,1,0.8363636363636363,0,1,0,0.9827586206896552,0,,,,,1,0,0,1,1,0,0,1,0.5581395348837209,0,2,0,0.8636363636363636,0,,,,
realonly,BraTS-MET-01301-002.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
realonly,BraTS-MET-01310-001.nii.gz,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0
realonly,BraTS-MET-01310-002.nii.gz,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,0,1,0,0
realonly,BraTS-MET-01314-002.nii.gz,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,
realonly,BraTS-MET-01314-003.nii.gz,0,2,0,0,0,2,0,0,,,,,,,,,,,0,0,0,,0,0,0,0,,,,,,,,,,,0,2,0,0,0,2,0,0,,,,,,,,,,,0,2,0,0,0,2,0,0,,,,,,,,,,
realonly,BraTS-MET-01331-002.nii.gz,2,0,1,0.8,1,0,0,1,0.6514806378132119,0,1.8027756377319946,0,0.6155219090560057,0,1,1,0,0.6666666666666666,0,1,0,0,0,1,0,0,,,,,,,,,,,2,0,3,0.5714285714285714,1,0,0,1,0.3890959925442684,0,8.154753215150045,0,0.5238658564079617,0,1,3,0,0.4,2,0,3,0.5714285714285714,1,0,0,1,0.3890959925442684,0,8.154753215150045,0,0.5238658564079617,0,1,3,0,0.4
realonly,BraTS-MET-01351-000.nii.gz,3,0,0,1,2,0,0,1,0.9191600013166124,0.020786017576775007,0.5,0,0.9988317757009346,0.001168224299065379,1,0,0,1,0,0,0,,0,0,0,0,,,,,,,,,,,3,0,0,1,2,0,0,1,0.9241948510337037,0.02582086729386629,0.5,0,1,0,1,0,0,1,3,0,0,1,2,0,0,1,0.9095663572306703,0.011192373490832963,0.6035533905932737,0.10355339059327379,0.9696657114135245,0.03033428858647541,1,0,0,1
realonly,BraTS-MET-01351-002.nii.gz,47,0,95,0.4973544973544973,14,0,2,0.9333333333333333,0.7449395338661242,0.2821458509028938,24.172067630217857,90.07086890374305,0.8547438218481648,0.2807810735693646,32,94,0,0.4050632911392405,0,0,0,,0,0,0,0,,,,,,,,,,,47,0,95,0.4973544973544973,14,0,2,0.9333333333333333,0.7502937125212785,0.28509030997369644,24.102259114521477,90.08912756784103,0.8712591939911458,0.28691135738911044,32,94,0,0.4050632911392405,45,1,95,0.4838709677419355,23,1,5,0.8846153846153846,0.6365913357160075,0.3221781616001042,39.89508411328196,113.15631133024927,0.7446237659604239,0.3083399070777317,19,93,1,0.2878787878787879
realonly,BraTS-MET-01351-003.nii.gz,1,0,19,0.09523809523809523,0,0,0,0,,,,,,,1,19,0,0.09523809523809523,0,0,0,,0,0,0,0,,,,,,,,,,,1,0,18,0.1,0,0,0,0,,,,,,,1,18,0,0.1,1,0,21,0.08695652173913043,0,0,0,0,,,,,,,1,21,0,0.08695652173913043
completion_plain,BraTS-MET-00006-000.nii.gz,5,0,7,0.5882352941176471,4,0,5,0.6153846153846154,0.3101142462793221,0.37790563954695106,208.11111111111111,184.351984857738,0.37216858072078524,0.420803383700102,1,2,0,0.5,0,1,0,0,0,1,0,0,,,,,,,,,,,5,0,8,0.5555555555555556,4,0,5,0.6153846153846154,0.3100111930355405,0.37773634886131763,208.11111111111111,184.351984857738,0.36970678795212686,0.41840631459863237,1,3,0,0.4,5,1,6,0.5882352941176471,4,1,6,0.5333333333333333,0.2615781521723654,0.3701377078695996,238.03765577839758,178.53897429025412,0.3188271032568805,0.4242159011226824,1,0,1,0.6666666666666666
