subject,modality,whole_SSIM,whole_MSE,tumor_SSIM,tumor_MSE,healthy_SSIM,healthy_MSE,KL
BraTS-MET-00682-000,t2f,0.12833863496780396,0.002267831703647971,0.7630041241645813,0.0027769531589001417,0.47520309686660767,0.0019174761837348342,0.14088261127471924
BraTS-MET-00699-000,t1n,0.12640762329101562,0.002318888669833541,0.8231043815612793,0.0014191633090376854,0.47132885456085205,0.0013531071599572897,0.13820776343345642
BraTS-MET-00699-000,t1c,0.12138491868972778,0.0023433396127074957,0.7840089201927185,0.0020540286786854267,0.44222092628479004,0.002403930528089404,0.14172065258026123
BraTS-MET-00699-000,t2w,0.13384771347045898,0.002138635376468301,0.8716185688972473,0.0014628422213718295,0.49136221408843994,0.001972117694094777,0.152424618601799
BraTS-MET-00699-000,t2f,0.12794524431228638,0.0022511309944093227,0.8424419164657593,0.003313167719170451,0.46952080726623535,0.0019711777567863464,0.1423843652009964
BraTS-MET-00787-000,t1n,0.2269306182861328,0.0019306724425405264,0.909909188747406,0.0014789318665862083,0.5204143524169922,0.001364571857266128,0.2648737132549286
BraTS-MET-00787-000,t1c,0.21684706211090088,0.0021778272930532694,0.8841072916984558,0.000866843678522855,0.5037389993667603,0.0016835762653499842,0.23747721314430237
BraTS-MET-00787-000,t2w,0.2267478108406067,0.0019606321584433317,0.8953838348388672,0.0012539263116195798,0.5206799507141113,0.0014299454633146524,0.25758132338523865
BraTS-MET-00787-000,t2f,0.22439289093017578,0.0019008249510079622,0.8898934721946716,0.001568030216731131,0.5137825012207031,0.0012145336950197816,0.2532341480255127
BraTS-MET-00791-000,t1n,0.19672536849975586,0.001974803628399968,0.9021806120872498,0.0002876017242670059,0.4916483759880066,0.0007496139733120799,0.20453420281410217
BraTS-MET-00791-000,t1c,0.1864081621170044,0.0022496250458061695,0.8163889646530151,0.0013767502969130874,0.4657430648803711,0.002219836227595806,0.20874853432178497
BraTS-MET-00791-000,t2w,0.19781655073165894,0.0020462763495743275,0.8588804006576538,0.001230417052283883,0.4902065396308899,0.0015054905088618398,0.22554044425487518
BraTS-MET-00791-000,t2f,0.19123250246047974,0.0020502859260886908,0.884836733341217,0.0010280583519488573,0.4777582883834839,0.0010177245130762458,0.21638603508472443
BraTS-MET-00796-000,t1n,0.22641229629516602,0.0018839342519640923,0.8743165135383606,0.0002232806000392884,0.5415521860122681,0.0006213115411810577,0.23459993302822113
BraTS-MET-00796-000,t1c,0.22108781337738037,0.0021807109005749226,0.8550949692726135,0.0005150077631697059,0.5309044122695923,0.00210040551610291,0.22614625096321106
