blind_code,event_id,core_volume_bin,montage_path,artifact_path,evidence_sha256,review_decision,reviewer,reviewed_at_utc,notes
f1003bbd75aa04ed,e285e4cec42fa61460c7c3d5,gt_275,montages/f1003bbd75aa04ed.png,artifacts/f1003bbd75aa04ed.npz,55d644fb6c5c2dc8f65ac83d008a9898bd6cb599235a50b032d5cdad26ca8f35,pending,,,
f15fde517165543c,8bfa3346f9a47cb52cc0004c,gt_275,montages/f15fde517165543c.png,artifacts/f15fde517165543c.npz,9a3b59a967062919f5402a3b062c8c07bf19cee0cc7715f80019f49bd2dddfac,pending,,,
f1dab9cb58555bc6,e285e4cec42fa61460c7c3d5,gt_275,montages/f1dab9cb58555bc6.png,artifacts/f1dab9cb58555bc6.npz,f6328be32c5d2709e3682dadc325e69b37ce9d35c8588c8b181ded73e49a5c88,pending,,,
f25cb051e4aa9750,3e6e2db2fbfeec3b3363834c,gt_275,montages/f25cb051e4aa9750.png,artifacts/f25cb051e4aa9750.npz,3a522d56c89b83d3e3993e05cf526877ebed3544bffd012d44b48b6024070746,pending,,,
f7c3dd2ceb1d7e26,6c5ba71b5e0700198ccf46fd,gt_275,montages/f7c3dd2ceb1d7e26.png,artifacts/f7c3dd2ceb1d7e26.npz,c3fa98d7942b74dad2aaa42a5551bb11ff975380a3dc6191e84742ba315d1695,pending,,,
fc32f5e455bb8c88,80c0895595aff85f5d952210,gt_275,montages/fc32f5e455bb8c88.png,artifacts/fc32f5e455bb8c88.npz,df5a28e34aa5ac85a582cfb9d6624e084a79b28993ba04441fc645a61fffca9d,pending,,,
fdf716b5ca19ce1a,237d438861e94e6156111c72,50_275,montages/fdf716b5ca19ce1a.png,artifacts/fdf716b5ca19ce1a.npz,1a57fd85ed3a072f63bf8a2e09f3afaa212394f1c948c3f63a7d384e721c610c,pending,,,
ff4085ad59376111,be783dc3f73d007f693fdd30,50_275,montages/ff4085ad59376111.png,artifacts/ff4085ad59376111.npz,81fbf0a82eed1e92deac67cfa8bc8454e9ae47ff16a9137765bac3247c3bc10c,pending,,,
ffa5a90585e709b2,08bf1415eec661d21df7f652,27_49,montages/ffa5a90585e709b2.png,artifacts/ffa5a90585e709b2.npz,cdbfa2e9b696c631fc5a15cb59a06dc10fc09ccfc226484be32347de518aea08,pending,,,
ffdfa9c1db2242cd,c864da0b928c8e1f64645db2,27_49,montages/ffdfa9c1db2242cd.png,artifacts/ffdfa9c1db2242cd.npz,f1be6d9d9e975b1936bea28a495aca1dc2641b8f45c1102c76ede7987c002c3f,pending,,,
